ORG_LEVEL,CITY,AREA,DISTRICT,SAFETY
Other,chicago,area_4,11,50.97
Other,chicago,area_4,11,58.32
Other,chicago,area_4,11,45.78
Other,chicago,area_4,11,43.26
Other,chicago,area_4,11,48.03
Other,chicago,area_4,11,49.36
Other,chicago,area_4,11,49.75
Other,chicago,area_4,11,55.01
Other,chicago,area_4,11,48.34
Other,chicago,area_4,11,46.25
Other,chicago,area_4,11,43.61
Other,chicago,area_4,11,45.97
Other,chicago,area_4,11,45.15
Other,chicago,area_4,11,45.22
Other,chicago,area_4,11,51.42
Other,chicago,area_4,11,45.76
Other,chicago,area_4,11,50.87
Other,chicago,area_4,11,48.52
Other,chicago,area_4,11,49.01
Other,chicago,area_4,11,62.21
Other,chicago,area_4,11,39.76
Other,chicago,area_4,11,51.62
Other,chicago,area_4,11,54.96
Other,chicago,area_4,11,39.98
Other,chicago,area_4,11,48.99
Other,chicago,area_4,11,55.11
Other,chicago,area_4,11,41.97
Other,chicago,area_4,11,49.88
Other,chicago,area_4,11,53.4
Other,chicago,area_4,11,51.93
Other,chicago,area_4,11,57.88
Other,chicago,area_4,11,59.19
Other,chicago,area_4,11,51.01
Other,chicago,area_4,11,56.37
Other,chicago,area_4,11,58.07
Other,chicago,area_4,11,51.38
Other,chicago,area_4,11,53.56
Other,chicago,area_4,11,49.92
Other,chicago,area_4,11,52.92
Other,chicago,area_4,11,57.83
Other,chicago,area_4,11,53.42
Other,chicago,area_4,11,56.13
Other,chicago,area_4,11,53.35
Other,chicago,area_4,11,50.52
Other,chicago,area_4,10,53.05
Other,chicago,area_4,10,47.68
Other,chicago,area_4,10,41.14
Other,chicago,area_4,10,48.84
Other,chicago,area_4,10,46.09
Other,chicago,area_4,10,49.66
Other,chicago,area_4,10,42.38
Other,chicago,area_4,10,46.23
Other,chicago,area_4,10,41.41
Other,chicago,area_4,10,45.05
Other,chicago,area_4,10,52.48
Other,chicago,area_4,10,48.18
Other,chicago,area_4,10,45.56
Other,chicago,area_4,10,49.96
Other,chicago,area_4,10,49.01
Other,chicago,area_4,10,51.85
Other,chicago,area_4,10,50.47
Other,chicago,area_4,10,41.36
Other,chicago,area_4,10,46.32
Other,chicago,area_4,10,46.1
Other,chicago,area_4,10,51.49
Other,chicago,area_4,10,51.53
Other,chicago,area_4,10,51.58
Other,chicago,area_4,10,43.25
Other,chicago,area_4,10,49.24
Other,chicago,area_4,10,49.04
Other,chicago,area_4,10,46.6
Other,chicago,area_4,10,49.58
Other,chicago,area_4,10,59.91
Other,chicago,area_4,10,46.66
Other,chicago,area_4,10,51.22
Other,chicago,area_4,10,46.01
Other,chicago,area_4,10,59.91
Other,chicago,area_4,10,62.44
Other,chicago,area_4,10,48.36
Other,chicago,area_4,10,47.16
Other,chicago,area_4,10,43.02
Other,chicago,area_4,10,66.41
Other,chicago,area_4,10,47.87
Other,chicago,area_4,10,53.22
Other,chicago,area_4,10,41.15
Other,chicago,area_4,10,50.59
Other,chicago,area_4,10,52.47
Other,chicago,area_4,10,64.21
Other,chicago,area_4,10,52.4
Other,chicago,area_4,10,41.85
Other,chicago,area_4,10,61.8
Other,chicago,area_4,10,54.9
Other,chicago,area_4,10,53.38
Other,chicago,area_4,10,56.67
Other,chicago,area_4,10,46.36
Other,chicago,area_4,10,42.47
Other,chicago,area_4,10,44.67
Other,chicago,area_4,10,46.94
Other,chicago,area_4,10,47.33
Other,chicago,area_4,10,43.29
Other,chicago,area_4,10,57.86
Other,chicago,area_4,10,42.04
Other,chicago,area_4,10,46.37
Other,chicago,area_4,10,48.77
Other,chicago,area_4,10,49.03
Other,chicago,area_4,10,51.83
Other,chicago,area_4,10,59.07
Other,chicago,area_4,10,45.47
Other,chicago,area_4,10,48.54
Other,chicago,area_4,10,48.24
Other,chicago,area_4,10,43.79
Other,chicago,area_4,10,50.66
Other,chicago,area_4,10,53.92
Other,chicago,area_4,10,50.99
Other,chicago,area_4,10,49.06
Other,chicago,area_4,10,45.42
Other,chicago,area_4,10,46.58
Other,chicago,area_4,10,42.89
Other,chicago,area_4,10,48.82
Other,chicago,area_4,10,52.57
Other,chicago,area_4,10,51.88
Other,chicago,area_4,10,57.31
Other,chicago,area_4,10,54.89
Other,chicago,area_4,10,39.26
Other,chicago,area_4,10,49.11
Other,chicago,area_4,10,54.68
Other,chicago,area_4,10,43.99
Other,chicago,area_4,10,51.01
Other,chicago,area_4,10,44.74
Other,chicago,area_4,10,54.26
Other,chicago,area_4,10,51.81
Other,chicago,area_4,10,53.01
Other,chicago,area_4,10,41.92
Other,chicago,area_4,10,54.61
Other,chicago,area_4,10,50.95
Other,chicago,area_4,10,45.42
Other,chicago,area_4,10,51
Other,chicago,area_4,10,54.04
Other,chicago,area_4,10,45.32
Other,chicago,area_4,10,49.75
Other,chicago,area_4,10,55.9
Other,chicago,area_4,10,58.04
Other,chicago,area_4,10,42.29
Other,chicago,area_4,10,43.6
Other,chicago,area_4,10,64.75
Other,chicago,area_4,10,45.99
Other,chicago,area_4,10,57.5
Other,chicago,area_4,10,53.43
Other,chicago,area_4,10,49.08
Other,chicago,area_4,10,60.73
Other,chicago,area_4,10,49.26
Other,chicago,area_4,10,51.57
Other,chicago,area_4,10,46.26
Other,chicago,area_4,10,56.89
Other,chicago,area_4,10,48.02
Other,chicago,area_4,10,48.93
Other,chicago,area_4,10,52.47
Other,chicago,area_4,10,52.76
Other,chicago,area_4,10,54.03
Other,chicago,area_4,10,50.91
Other,chicago,area_4,10,48.96
Other,chicago,area_4,10,52.95
Other,chicago,area_4,10,42.98
Other,chicago,area_4,10,47.15
Other,chicago,area_4,10,55.37
Other,chicago,area_4,10,50.56
Other,chicago,area_4,10,55.8
Other,chicago,area_4,10,49.53
Other,chicago,area_4,10,45.46
Other,chicago,area_4,10,44.35
Other,chicago,area_4,10,54.16
Other,chicago,area_4,10,46.48
Other,chicago,area_4,10,42.62
Other,chicago,area_4,10,44.85
Other,chicago,area_4,10,59.44
Other,chicago,area_4,10,47.85
Other,chicago,area_4,10,56.3
Other,chicago,area_4,10,47.51
Other,chicago,area_4,10,51.94
Other,chicago,area_4,10,61.87
Other,chicago,area_4,10,52.5
Other,chicago,area_4,10,50.25
Other,chicago,area_4,10,51.58
Other,chicago,area_4,10,52.22
Other,chicago,area_4,10,47.43
Other,chicago,area_4,10,52.13
Other,chicago,area_4,10,52.84
Other,chicago,area_4,10,48.72
Other,chicago,area_4,10,57.22
Other,chicago,area_4,10,51.07
Other,chicago,area_4,10,52.19
Other,chicago,area_4,10,63.19
Other,chicago,area_4,10,53.94
Other,chicago,area_4,10,55.87
Other,chicago,area_4,10,56.44
Other,chicago,area_4,10,47.3
Other,chicago,area_4,10,55.34
Other,chicago,area_4,10,55.81
Other,chicago,area_4,10,54.43
Other,chicago,area_4,10,55.8
Other,chicago,area_4,10,54.81
Other,chicago,area_4,10,56.26
Other,chicago,area_4,10,49.92
Other,chicago,area_4,10,53.67
Other,chicago,area_4,10,53.28
Other,chicago,area_4,10,52.95
Other,chicago,area_4,10,50.33
Other,chicago,area_4,10,44.75
Other,chicago,area_4,10,48.18
Other,chicago,area_4,10,54.83
Other,chicago,area_4,10,47.57
Other,chicago,area_4,10,43.04
Other,chicago,area_4,10,52.81
Other,chicago,area_4,10,39.11
Other,chicago,area_4,10,52.49
Other,chicago,area_4,10,44.73
Other,chicago,area_4,10,53.37
Other,chicago,area_4,10,50.09
Other,chicago,area_4,10,64.73
Other,chicago,area_4,10,48
Other,chicago,area_4,10,40.13
Other,chicago,area_4,10,44.83
Other,chicago,area_4,10,45.89
Other,chicago,area_4,10,43.94
Other,chicago,area_4,10,45.81
Other,chicago,area_4,10,49.14
Other,chicago,area_4,10,57.56
Other,chicago,area_4,10,50.14
Other,chicago,area_4,10,55.83
Other,chicago,area_4,10,62.67
Other,chicago,area_4,10,46.41
Other,chicago,area_4,10,38.41
Other,chicago,area_4,10,50.47
Other,chicago,area_4,10,49.05
Other,chicago,area_4,10,54.65
Other,chicago,area_4,10,42.96
Other,chicago,area_4,10,45.51
Other,chicago,area_4,10,52.08
Other,chicago,area_4,10,50.17
Other,chicago,area_4,10,51.54
Other,chicago,area_4,10,55.98
Other,chicago,area_4,10,55.46
Other,chicago,area_4,10,52.46
Other,chicago,area_4,10,45.19
Other,chicago,area_4,10,50.01
Other,chicago,area_4,10,49.51
Other,chicago,area_4,10,51.29
Other,chicago,area_4,10,46.06
Other,chicago,area_4,10,42.25
Other,chicago,area_4,10,63.04
Other,chicago,area_4,10,44.72
Other,chicago,area_4,10,51.68
Other,chicago,area_4,10,52.13
Other,chicago,area_4,10,50.23
Other,chicago,area_4,10,50.04
Other,chicago,area_4,10,46.52
Other,chicago,area_4,10,71.32
Other,chicago,area_4,10,50.53
Other,chicago,area_4,10,51.17
Other,chicago,area_4,10,54.8
Other,chicago,area_4,10,58.22
Other,chicago,area_4,10,50.95
Other,chicago,area_4,10,45.66
Other,chicago,area_4,10,44.74
Other,chicago,area_4,10,40.49
Other,chicago,area_4,10,46.26
Other,chicago,area_4,10,51.39
Other,chicago,area_4,10,46.89
Other,chicago,area_4,10,51.1
Other,chicago,area_4,10,53.9
Other,chicago,area_4,10,54.85
Other,chicago,area_4,10,49.37
Other,chicago,area_4,10,50.09
Other,chicago,area_4,10,51.62
Other,chicago,area_4,10,48.9
Other,chicago,area_4,10,47
Other,chicago,area_4,10,56.7
Other,chicago,area_4,10,56.64
Other,chicago,area_4,10,63.2
Other,chicago,area_4,10,50.27
Other,chicago,area_4,10,55.73
Other,chicago,area_4,10,52.06
Other,chicago,area_4,10,56.58
Other,chicago,area_4,10,58.54
Other,chicago,area_1,9,46.02
Other,chicago,area_1,9,48.87
Other,chicago,area_1,9,45.45
Other,chicago,area_1,9,46.78
Other,chicago,area_1,9,53.73
Other,chicago,area_1,9,55.34
Other,chicago,area_1,9,55.6
Other,chicago,area_1,9,55.69
Other,chicago,area_1,9,50.15
Other,chicago,area_1,9,55.76
Other,chicago,area_1,9,57.98
Other,chicago,area_1,9,58.44
Other,chicago,area_1,9,54.87
Other,chicago,area_1,9,59.76
Other,chicago,area_1,9,53.21
Other,chicago,area_1,9,54.38
Other,chicago,area_1,9,55.07
Other,chicago,area_1,9,50.79
Other,chicago,area_1,9,49.61
Other,chicago,area_1,9,47.68
Other,chicago,area_1,9,50.15
Other,chicago,area_1,9,48.5
Other,chicago,area_1,9,50.17
Other,chicago,area_1,9,39.34
Other,chicago,area_1,9,56.75
Other,chicago,area_1,9,47.44
Other,chicago,area_1,9,58.93
Other,chicago,area_1,9,59.28
Other,chicago,area_1,9,55.85
Other,chicago,area_1,9,52.8
Other,chicago,area_1,9,62.33
Other,chicago,area_1,9,45.48
Other,chicago,area_1,9,51.88
Other,chicago,area_1,9,61.27
Other,chicago,area_1,9,58.4
Other,chicago,area_1,9,60.49
Other,chicago,area_1,9,56.32
Other,chicago,area_1,9,44.47
Other,chicago,area_1,9,58.69
Other,chicago,area_1,9,54.9
Other,chicago,area_1,9,51.86
Other,chicago,area_1,9,49.13
Other,chicago,area_1,9,40.94
Other,chicago,area_1,9,49.61
Other,chicago,area_1,9,50.82
Other,chicago,area_1,9,42.52
Other,chicago,area_1,9,35.24
Other,chicago,area_1,9,46.21
Other,chicago,area_1,9,61.01
Other,chicago,area_1,9,47.68
Other,chicago,area_1,9,52.86
Other,chicago,area_1,9,53.88
Other,chicago,area_1,9,48.75
Other,chicago,area_1,9,45.06
Other,chicago,area_1,9,60.59
Other,chicago,area_1,9,63.98
Other,chicago,area_1,9,56.8
Other,chicago,area_1,9,49.37
Other,chicago,area_1,9,53.95
Other,chicago,area_1,9,60.24
Other,chicago,area_1,9,51.51
Other,chicago,area_1,9,48.79
Other,chicago,area_1,9,56.41
Other,chicago,area_1,9,59.53
Other,chicago,area_1,9,57.61
Other,chicago,area_1,9,55.39
Other,chicago,area_1,9,66.87
Other,chicago,area_1,9,51.57
Other,chicago,area_1,9,61.58
Other,chicago,area_1,9,59.76
Other,chicago,area_1,9,49.62
Other,chicago,area_1,9,59.78
Other,chicago,area_1,9,56.84
Other,chicago,area_1,9,50.47
Other,chicago,area_1,9,49.85
Other,chicago,area_1,9,56.44
Other,chicago,area_1,9,55.74
Other,chicago,area_1,9,50.28
Other,chicago,area_1,9,51.67
Other,chicago,area_1,9,41.61
Other,chicago,area_1,9,59.76
Other,chicago,area_1,9,48.82
Other,chicago,area_1,9,50.37
Other,chicago,area_1,9,58.26
Other,chicago,area_1,9,53.81
Other,chicago,area_1,9,56.82
Other,chicago,area_1,9,40.78
Other,chicago,area_1,9,55.33
Other,chicago,area_1,9,63.09
Other,chicago,area_1,9,62.21
Other,chicago,area_1,9,56.11
Other,chicago,area_1,9,38.61
Other,chicago,area_1,9,48.05
Other,chicago,area_1,9,50.19
Other,chicago,area_1,9,53.76
Other,chicago,area_1,9,46.37
Other,chicago,area_1,9,45.43
Other,chicago,area_1,9,51.03
Other,chicago,area_1,9,48.18
Other,chicago,area_1,9,56.72
Other,chicago,area_1,9,57.75
Other,chicago,area_1,9,58.53
Other,chicago,area_1,9,55.05
Other,chicago,area_1,9,60.95
Other,chicago,area_1,9,49.06
Other,chicago,area_1,9,52.67
Other,chicago,area_1,9,55.78
Other,chicago,area_1,9,43.99
Other,chicago,area_1,9,63.11
Other,chicago,area_1,9,44.22
Other,chicago,area_1,9,55.31
Other,chicago,area_1,9,51.58
Other,chicago,area_1,9,44.16
Other,chicago,area_1,9,55.39
Other,chicago,area_1,9,52.71
Other,chicago,area_1,9,60.81
Other,chicago,area_1,9,60.04
Other,chicago,area_1,9,54.73
Other,chicago,area_1,9,53.68
Other,chicago,area_1,9,57.57
Other,chicago,area_1,9,60.22
Other,chicago,area_1,9,54.11
Other,chicago,area_1,9,59.63
Other,chicago,area_1,9,52.64
Other,chicago,area_1,9,50.51
Other,chicago,area_1,9,52.67
Other,chicago,area_1,9,59.66
Other,chicago,area_1,9,48.79
Other,chicago,area_1,9,55.5
Other,chicago,area_1,9,60.63
Other,chicago,area_1,9,57.01
Other,chicago,area_1,9,51.87
Other,chicago,area_1,9,57.2
Other,chicago,area_1,9,55.9
Other,chicago,area_1,9,55.62
Other,chicago,area_1,9,45.6
Other,chicago,area_1,9,55.49
Other,chicago,area_1,9,51.37
Other,chicago,area_1,9,58.06
Other,chicago,area_1,9,52.9
Other,chicago,area_1,9,41.91
Other,chicago,area_1,9,52.01
Other,chicago,area_1,9,57.26
Other,chicago,area_1,9,52.15
Other,chicago,area_1,9,47.69
Other,chicago,area_1,9,53.75
Other,chicago,area_1,9,51.99
Other,chicago,area_1,9,53.33
Other,chicago,area_1,9,50.52
Other,chicago,area_1,9,59.58
Other,chicago,area_1,9,66.44
Other,chicago,area_1,9,62.48
Other,chicago,area_1,9,54.31
Other,chicago,area_1,9,52.47
Other,chicago,area_1,9,54.7
Other,chicago,area_1,9,57.09
Other,chicago,area_1,9,50.58
Other,chicago,area_1,9,55.26
Other,chicago,area_1,9,58.4
Other,chicago,area_1,9,55.13
Other,chicago,area_1,9,56.29
Other,chicago,area_1,9,58.07
Other,chicago,area_1,9,56.6
Other,chicago,area_1,9,66.41
Other,chicago,area_1,9,48.3
Other,chicago,area_1,9,55.08
Other,chicago,area_1,9,57.32
Other,chicago,area_1,9,55.34
Other,chicago,area_1,9,46.15
Other,chicago,area_1,9,62.55
Other,chicago,area_1,9,60.29
Other,chicago,area_1,9,49.43
Other,chicago,area_1,9,57.1
Other,chicago,area_1,9,55.61
Other,chicago,area_1,9,52.84
Other,chicago,area_1,9,55.44
Other,chicago,area_1,9,55.87
Other,chicago,area_1,9,64.15
Other,chicago,area_1,9,49.42
Other,chicago,area_1,9,54.19
Other,chicago,area_1,9,56.72
Other,chicago,area_1,9,50.84
Other,chicago,area_1,9,41.53
Other,chicago,area_1,9,54.41
Other,chicago,area_1,9,55.74
Other,chicago,area_1,9,44.05
Other,chicago,area_1,9,48.36
Other,chicago,area_1,9,49.37
Other,chicago,area_1,9,52.2
Other,chicago,area_1,9,54.53
Other,chicago,area_1,9,53.65
Other,chicago,area_1,9,58.45
Other,chicago,area_1,9,50.32
Other,chicago,area_1,9,50.16
Other,chicago,area_1,9,52.12
Other,chicago,area_1,9,54.65
Other,chicago,area_1,9,50.51
Other,chicago,area_1,9,62.24
Other,chicago,area_1,9,46.69
Other,chicago,area_1,9,62.36
Other,chicago,area_1,9,52.76
Other,chicago,area_1,9,52.49
Other,chicago,area_1,9,62.18
Other,chicago,area_1,9,58.15
Other,chicago,area_1,9,50.41
Other,chicago,area_1,9,41.78
Other,chicago,area_1,9,54.02
Other,chicago,area_1,9,49.72
Other,chicago,area_1,9,59.78
Other,chicago,area_1,9,64.53
Other,chicago,area_1,9,52.72
Other,chicago,area_1,9,45.38
Other,chicago,area_1,9,51.3
Other,chicago,area_1,9,51.29
Other,chicago,area_1,9,48.62
Other,chicago,area_1,9,50.11
Other,chicago,area_1,9,47.84
Other,chicago,area_1,9,51.84
Other,chicago,area_1,9,58.3
Other,chicago,area_1,9,45.5
Other,chicago,area_1,9,47.89
Other,chicago,area_1,9,39.83
Other,chicago,area_1,9,39.1
Other,chicago,area_1,9,32.49
Other,chicago,area_1,9,57.96
Other,chicago,area_1,9,61.48
Other,chicago,area_1,9,57.38
Other,chicago,area_1,9,56.18
Other,chicago,area_1,9,57.05
Other,chicago,area_1,9,58.54
Other,chicago,area_1,9,56.14
Other,chicago,area_1,9,57.64
Other,chicago,area_1,9,59.88
Other,chicago,area_1,9,56.87
Other,chicago,area_1,9,54.33
Other,chicago,area_1,9,56.42
Other,chicago,area_1,9,59.89
Other,chicago,area_1,9,52.25
Other,chicago,area_1,9,68.09
Other,chicago,area_1,9,59.32
Other,chicago,area_1,8,49.2
Other,chicago,area_1,8,50.83
Other,chicago,area_1,8,45.5
Other,chicago,area_1,8,57.79
Other,chicago,area_1,8,50.79
Other,chicago,area_1,8,49.27
Other,chicago,area_1,8,52.64
Other,chicago,area_1,8,57.86
Other,chicago,area_1,8,58.99
Other,chicago,area_1,8,57.38
Other,chicago,area_1,8,57.25
Other,chicago,area_1,8,52.92
Other,chicago,area_1,8,58.93
Other,chicago,area_1,8,59.84
Other,chicago,area_1,8,56.08
Other,chicago,area_1,8,57.12
Other,chicago,area_1,8,45.7
Other,chicago,area_1,8,54.81
Other,chicago,area_1,8,45.83
Other,chicago,area_1,8,49.89
Other,chicago,area_1,8,57.33
Other,chicago,area_1,8,54.24
Other,chicago,area_1,8,57.92
Other,chicago,area_1,8,59.23
Other,chicago,area_1,8,55.05
Other,chicago,area_1,8,57.77
Other,chicago,area_1,8,50.92
Other,chicago,area_1,8,56.94
Other,chicago,area_1,8,66.34
Other,chicago,area_1,8,59.9
Other,chicago,area_1,8,59.99
Other,chicago,area_1,8,46.71
Other,chicago,area_1,8,62.39
Other,chicago,area_1,8,51.16
Other,chicago,area_1,8,59.24
Other,chicago,area_1,8,60.4
Other,chicago,area_1,8,51.54
Other,chicago,area_1,8,50.63
Other,chicago,area_1,8,60.58
Other,chicago,area_1,8,61.51
Other,chicago,area_1,8,55.6
Other,chicago,area_1,8,63.71
Other,chicago,area_1,8,52.08
Other,chicago,area_1,8,57.59
Other,chicago,area_1,8,70.59
Other,chicago,area_1,8,66.72
Other,chicago,area_1,8,58.28
Other,chicago,area_1,8,51.2
Other,chicago,area_1,8,53.62
Other,chicago,area_1,8,43.82
Other,chicago,area_1,8,58.39
Other,chicago,area_1,8,68.91
Other,chicago,area_1,8,54.18
Other,chicago,area_1,8,60.23
Other,chicago,area_1,8,52.36
Other,chicago,area_1,8,58.38
Other,chicago,area_1,8,54.02
Other,chicago,area_1,8,61.12
Other,chicago,area_1,8,49.69
Other,chicago,area_1,8,56.32
Other,chicago,area_1,8,48.39
Other,chicago,area_1,8,57.35
Other,chicago,area_1,8,51.51
Other,chicago,area_1,8,50.97
Other,chicago,area_1,8,51.31
Other,chicago,area_1,8,60.57
Other,chicago,area_1,8,56.34
Other,chicago,area_1,8,49.91
Other,chicago,area_1,8,58.38
Other,chicago,area_1,8,57.3
Other,chicago,area_1,8,61.56
Other,chicago,area_1,8,60.57
Other,chicago,area_1,8,58.3
Other,chicago,area_1,8,64.6
Other,chicago,area_1,8,41.62
Other,chicago,area_1,8,57.88
Other,chicago,area_1,8,66.66
Other,chicago,area_1,8,58.34
Other,chicago,area_1,8,60.21
Other,chicago,area_1,8,47.41
Other,chicago,area_1,8,60.05
Other,chicago,area_1,8,57.83
Other,chicago,area_1,8,46.22
Other,chicago,area_1,8,69.56
Other,chicago,area_1,8,53.97
Other,chicago,area_1,8,55.16
Other,chicago,area_1,8,62.49
Other,chicago,area_1,8,57.04
Other,chicago,area_1,8,64.65
Other,chicago,area_1,8,55.76
Other,chicago,area_1,8,59.02
Other,chicago,area_1,8,63.61
Other,chicago,area_1,8,56.63
Other,chicago,area_1,8,59.71
Other,chicago,area_1,8,42.51
Other,chicago,area_1,8,58.39
Other,chicago,area_1,8,61.43
Other,chicago,area_1,8,58.29
Other,chicago,area_1,8,61.47
Other,chicago,area_1,8,56.93
Other,chicago,area_1,8,60.74
Other,chicago,area_1,8,56.63
Other,chicago,area_1,8,53.81
Other,chicago,area_1,8,57.24
Other,chicago,area_1,8,54.72
Other,chicago,area_1,8,57.91
Other,chicago,area_1,8,46.74
Other,chicago,area_1,8,50.7
Other,chicago,area_1,8,63.26
Other,chicago,area_1,8,59.02
Other,chicago,area_1,8,42.62
Other,chicago,area_1,8,56.98
Other,chicago,area_1,8,54.23
Other,chicago,area_1,8,62.65
Other,chicago,area_1,8,61.81
Other,chicago,area_1,8,52.84
Other,chicago,area_1,8,64.82
Other,chicago,area_1,8,51.14
Other,chicago,area_1,8,59.74
Other,chicago,area_1,8,60.79
Other,chicago,area_1,8,55.79
Other,chicago,area_1,8,49.65
Other,chicago,area_1,8,58.39
Other,chicago,area_1,8,55.43
Other,chicago,area_1,8,52.99
Other,chicago,area_1,8,43.08
Other,chicago,area_1,8,54.07
Other,chicago,area_1,8,55.79
Other,chicago,area_1,8,66.92
Other,chicago,area_1,8,59.43
Other,chicago,area_1,8,60.62
Other,chicago,area_1,8,55.53
Other,chicago,area_1,8,56.99
Other,chicago,area_1,8,55.9
Other,chicago,area_1,8,63.35
Other,chicago,area_1,8,54.44
Other,chicago,area_1,8,63.73
Other,chicago,area_1,8,63.21
Other,chicago,area_1,8,64.34
Other,chicago,area_1,8,51.62
Other,chicago,area_1,8,56.23
Other,chicago,area_1,8,61.92
Other,chicago,area_1,8,58.22
Other,chicago,area_1,8,62.58
Other,chicago,area_1,8,59.78
Other,chicago,area_1,8,57.73
Other,chicago,area_1,8,45.43
Other,chicago,area_1,8,58.26
Other,chicago,area_1,8,58.62
Other,chicago,area_1,8,47.11
Other,chicago,area_1,8,52.05
Other,chicago,area_1,8,58.74
Other,chicago,area_1,8,59.4
Other,chicago,area_1,8,60.18
Other,chicago,area_1,8,56.35
Other,chicago,area_1,8,56.84
Other,chicago,area_1,8,55.7
Other,chicago,area_1,8,53.29
Other,chicago,area_1,8,59.35
Other,chicago,area_1,8,55.21
Other,chicago,area_1,8,58.89
Other,chicago,area_1,8,56.6
Other,chicago,area_1,8,50.14
Other,chicago,area_1,8,47.8
Other,chicago,area_1,8,58.07
Other,chicago,area_1,8,55.08
Other,chicago,area_1,8,65.15
Other,chicago,area_1,8,60.89
Other,chicago,area_1,8,59.46
Other,chicago,area_1,8,52.33
Other,chicago,area_1,8,43.31
Other,chicago,area_1,8,56.22
Other,chicago,area_1,8,57.46
Other,chicago,area_1,8,61.64
Other,chicago,area_1,8,57.86
Other,chicago,area_1,8,58.72
Other,chicago,area_1,8,59.46
Other,chicago,area_1,8,44.92
Other,chicago,area_1,8,48.21
Other,chicago,area_1,8,52.9
Other,chicago,area_1,8,53.86
Other,chicago,area_1,8,50.94
Other,chicago,area_1,8,59.39
Other,chicago,area_1,8,49.26
Other,chicago,area_1,8,57.03
Other,chicago,area_1,8,51.05
Other,chicago,area_1,8,58.54
Other,chicago,area_1,8,58.67
Other,chicago,area_1,8,61.34
Other,chicago,area_1,8,60.53
Other,chicago,area_1,8,57.46
Other,chicago,area_1,8,67.24
Other,chicago,area_1,8,63.77
Other,chicago,area_1,8,59.25
Other,chicago,area_1,8,52.77
Other,chicago,area_1,8,54.75
Other,chicago,area_1,8,54.48
Other,chicago,area_1,8,64.62
Other,chicago,area_1,8,47.44
Other,chicago,area_1,8,62.56
Other,chicago,area_1,8,68.18
Other,chicago,area_1,8,46.39
Other,chicago,area_1,8,54.07
Other,chicago,area_1,8,58.09
Other,chicago,area_1,8,57.02
Other,chicago,area_1,8,62.7
Other,chicago,area_1,8,55.17
Other,chicago,area_1,8,54.74
Other,chicago,area_1,8,59.99
Other,chicago,area_1,8,58.21
Other,chicago,area_1,8,59.41
Other,chicago,area_1,8,55.84
Other,chicago,area_1,8,48.49
Other,chicago,area_1,8,59.02
Other,chicago,area_1,8,59.28
Other,chicago,area_1,8,58.93
Other,chicago,area_1,8,63.53
Other,chicago,area_1,8,62.2
Other,chicago,area_1,8,56.65
Other,chicago,area_1,8,42.44
Other,chicago,area_1,8,54.4
Other,chicago,area_1,8,52.77
Other,chicago,area_1,8,47.42
Other,chicago,area_1,8,56.5
Other,chicago,area_1,8,59.76
Other,chicago,area_1,8,53.62
Other,chicago,area_1,8,62.86
Other,chicago,area_1,8,61.33
Other,chicago,area_1,8,64.18
Other,chicago,area_1,8,62.64
Other,chicago,area_1,8,60.14
Other,chicago,area_1,8,55.1
Other,chicago,area_1,8,53.57
Other,chicago,area_1,8,58.42
Other,chicago,area_1,8,62.68
Other,chicago,area_1,8,58.22
Other,chicago,area_1,8,54.9
Other,chicago,area_1,8,63
Other,chicago,area_1,8,60.29
Other,chicago,area_1,8,59.4
Other,chicago,area_1,7,46.76
Other,chicago,area_1,7,46.58
Other,chicago,area_1,7,46.11
Other,chicago,area_1,7,46.88
Other,chicago,area_1,7,47.82
Other,chicago,area_1,7,49.57
Other,chicago,area_1,7,47.58
Other,chicago,area_1,7,45.33
Other,chicago,area_1,7,51.3
Other,chicago,area_1,7,40.69
Other,chicago,area_1,7,39.33
Other,chicago,area_1,7,46.73
Other,chicago,area_1,7,44.52
Other,chicago,area_1,7,49.4
Other,chicago,area_1,7,43.47
Other,chicago,area_1,7,55.6
Other,chicago,area_1,7,45.25
Other,chicago,area_1,7,47.8
Other,chicago,area_1,7,50.13
Other,chicago,area_1,7,44.24
Other,chicago,area_1,7,49.04
Other,chicago,area_1,7,54.24
Other,chicago,area_1,7,59.55
Other,chicago,area_1,7,48.84
Other,chicago,area_1,7,47.31
Other,chicago,area_1,7,51.14
Other,chicago,area_1,7,42.73
Other,chicago,area_1,7,49.08
Other,chicago,area_1,7,41.87
Other,chicago,area_1,7,45.57
Other,chicago,area_1,7,43
Other,chicago,area_1,7,48.2
Other,chicago,area_1,7,43.99
Other,chicago,area_1,7,56.37
Other,chicago,area_1,7,45.61
Other,chicago,area_1,7,44.35
Other,chicago,area_1,7,47.89
Other,chicago,area_1,7,51.79
Other,chicago,area_1,7,52.02
Other,chicago,area_1,7,43.84
Other,chicago,area_1,7,37.61
Other,chicago,area_1,7,45.41
Other,chicago,area_1,7,56.86
Other,chicago,area_1,7,51.13
Other,chicago,area_1,7,46.96
Other,chicago,area_1,7,49.75
Other,chicago,area_1,7,39.07
Other,chicago,area_1,7,46.7
Other,chicago,area_1,7,52.42
Other,chicago,area_1,7,58.85
Other,chicago,area_1,7,40.96
Other,chicago,area_1,7,46.89
Other,chicago,area_1,7,55.31
Other,chicago,area_1,7,62.39
Other,chicago,area_1,7,56.86
Other,chicago,area_1,7,50.17
Other,chicago,area_1,7,61.08
Other,chicago,area_1,7,47.95
